Day,2021_8_1__23_3_6
Age,22
Sex,Man
RightHand
Score,19.24146
Time,PalmPosition,,forcePalm,forceThumb...
time(s),x,y,z
0.0051144,116.4349, 469.3471, 220.1586,190,0,0,0,0,0
0.0116339,482.416, 485.1638, 356.0143,190,0,0,0,0,0
0.0165647,116.4349, 469.3471, 220.1586,190,0,0,0,0,0
0.0219357,482.416, 485.1638, 356.0143,190,0,0,0,0,0
0.0256711,116.4649, 469.3723, 220.1062,190,0,0,0,0,0
0.030898,482.2222, 484.5567, 355.4514,190,0,0,0,0,0
0.034594,116.4649, 469.3723, 220.1062,190,0,0,0,0,0
0.0391387,482.2222, 484.5567, 355.4514,190,0,0,0,0,0
0.0425885,116.4568, 469.4322, 220.1286,190,0,0,0,0,0
0.0456724,482.0161, 483.7035, 354.972,190,0,0,0,0,0
0.0508822,116.4568, 469.4322, 220.1286,190,0,0,0,0,0
0.0551949,482.0161, 483.7035, 354.972,190,0,0,0,0,0
0.0594961,116.461, 469.4992, 220.1444,192,0,0,0,0,0
0.06446241,481.5161, 482.8691, 354.6472,192,0,0,0,0,0
0.06901551,116.461, 469.4992, 220.1444,192,0,0,0,0,0
0.07386641,481.5161, 482.8691, 354.6472,192,0,0,0,0,0
0.07749041,116.5231, 469.5517, 220.2143,192,0,0,0,0,0
0.08079291,481.1511, 481.9188, 354.2476,192,0,0,0,0,0
0.08650721,116.5231, 469.5517, 220.2143,192,0,0,0,0,0
0.09016421,481.1511, 481.9188, 354.2476,192,0,0,0,0,0
0.09479371,116.5689, 469.6011, 220.3133,192,0,0,0,0,0
0.09854161,480.4034, 481.2547, 353.8295,192,0,0,0,0,0
0.1107139,116.5689, 469.6011, 220.3133,201,0,0,0,0,0
0.115535,480.4034, 481.2547, 353.8295,201,0,0,0,0,0
0.1207267,116.5328, 469.687, 220.3247,201,0,0,0,0,0
0.1241199,479.7465, 480.5277, 353.4003,201,0,0,0,0,0
0.1290459,116.5328, 469.687, 220.3247,201,0,0,0,0,0
0.1323682,479.7465, 480.5277, 353.4003,201,0,0,0,0,0
0.1364732,116.538, 469.7379, 220.3741,201,0,0,0,0,0
0.1409791,479.0004, 479.9759, 353.2743,201,0,0,0,0,0
0.145081,116.538, 469.7379, 220.3741,201,0,0,0,0,0
0.1494829,479.0004, 479.9759, 353.2743,201,0,0,0,0,0
0.1544084,116.5471, 469.769, 220.4392,201,0,0,0,0,0
0.1575118,478.4249, 479.2526, 352.8786,197,0,0,0,0,0
0.1633987,116.5471, 469.769, 220.4392,197,0,0,0,0,0
0.1668804,478.4249, 479.2526, 352.8786,197,0,0,0,0,0
0.1707118,116.5596, 469.7873, 220.4463,197,0,0,0,0,0
0.1750952,477.9998, 478.3918, 352.5308,197,0,0,0,0,0
0.1792939,116.5596, 469.7873, 220.4463,197,0,0,0,0,0
0.1835296,477.9998, 478.3918, 352.5308,197,0,0,0,0,0
0.1877972,116.5375, 469.848, 220.4651,197,0,0,0,0,0
0.1909537,477.5476, 477.6213, 352.2671,197,0,0,0,0,0
0.1959454,116.5375, 469.848, 220.4651,197,0,0,0,0,0
0.1990957,477.5476, 477.6213, 352.2671,197,0,0,0,0,0
0.202809,116.5583, 469.8886, 220.4843,197,0,0,0,0,0
0.2079249,476.2486, 476.4204, 352.1255,197,0,0,0,0,0
0.2112183,116.5583, 469.8886, 220.4843,173,0,0,0,0,0
0.2157489,476.2486, 476.4204, 352.1255,173,0,0,0,0,0
0.2208659,116.5141, 469.9091, 220.5026,173,0,0,0,0,0
0.2244179,475.6911, 475.8983, 352.1393,173,0,0,0,0,0
0.228911,116.5141, 469.9091, 220.5026,173,0,0,0,0,0
0.2328447,475.6911, 475.8983, 352.1393,173,0,0,0,0,0
0.2360881,116.5112, 469.9166, 220.5639,173,0,0,0,0,0
0.2412482,474.9805, 475.4557, 352.2262,173,0,0,0,0,0
0.2448015,116.5112, 469.9166, 220.5639,173,0,0,0,0,0
0.2489941,474.9805, 475.4557, 352.2262,173,0,0,0,0,0
0.253324,116.4959, 469.899, 220.5645,173,0,0,0,0,0
0.2575798,474.4739, 475.0786, 352.2545,173,0,0,0,0,0
0.2619418,116.4959, 469.899, 220.5645,197,0,0,0,0,0
0.2667253,474.4739, 475.0786, 352.2545,197,0,0,0,0,0
0.2698714,116.487, 469.8547, 220.5671,197,0,0,0,0,0
0.2748062,474.265, 474.5121, 352.1236,197,0,0,0,0,0
0.2781385,116.487, 469.8547, 220.5671,197,0,0,0,0,0
0.2819099,474.265, 474.5121, 352.1236,197,0,0,0,0,0
0.2864931,116.4918, 469.8101, 220.5463,197,0,0,0,0,0
0.2904418,473.9615, 474.0647, 352.0928,197,0,0,0,0,0
0.2950342,116.4918, 469.8101, 220.5463,197,0,0,0,0,0
0.2989181,473.9615, 474.0647, 352.0928,197,0,0,0,0,0
0.3024522,116.4655, 469.7752, 220.4913,197,0,0,0,0,0
0.3071371,473.5258, 473.6752, 352.2101,197,0,0,0,0,0
0.3109831,116.4655, 469.7752, 220.4913,183,0,0,0,0,0
0.3142474,473.5258, 473.6752, 352.2101,183,0,0,0,0,0
0.3191441,116.4613, 469.7052, 220.4454,183,0,0,0,0,0
0.3222731,473.036, 473.2667, 352.4905,183,0,0,0,0,0
0.3261911,116.4613, 469.7052, 220.4454,183,0,0,0,0,0
0.3308614,473.036, 473.2667, 352.4905,183,0,0,0,0,0
0.3347095,116.4909, 469.7011, 220.395,183,0,0,0,0,0
0.3392486,472.6146, 472.8596, 352.7766,183,0,0,0,0,0
0.3432926,116.4909, 469.7011, 220.395,183,0,0,0,0,0
0.3466006,472.6146, 472.8596, 352.7766,183,0,0,0,0,0
0.3514098,116.4909, 469.7011, 220.395,183,0,0,0,0,0
0.3553057,472.6146, 472.8596, 352.7766,183,0,0,0,0,0
0.3585416,116.498, 469.7048, 220.3479,146,0,0,0,0,0
0.3645739,471.9591, 472.6921, 353.1544,146,0,0,0,0,0
0.3683757,116.498, 469.7048, 220.3479,146,0,0,0,0,0
0.3733376,471.9591, 472.6921, 353.1544,146,0,0,0,0,0
0.3772712,116.4634, 469.6797, 220.3102,146,0,0,0,0,0
0.3808268,471.1618, 472.2595, 353.6385,146,0,0,0,0,0
0.3860213,116.4634, 469.6797, 220.3102,146,0,0,0,0,0
0.3899859,471.1618, 472.2595, 353.6385,146,0,0,0,0,0
0.3953079,116.4745, 469.6216, 220.313,146,0,0,0,0,0
0.3989438,470.3776, 472.1096, 354.2976,146,0,0,0,0,0
0.4025875,116.4745, 469.6216, 220.313,146,0,0,0,0,0
0.4078184,470.3776, 472.1096, 354.2976,146,0,0,0,0,0
0.4117702,116.4611, 469.5964, 220.2865,145,0,0,0,0,0
0.4167148,469.6464, 471.8792, 354.9836,145,0,0,0,0,0
0.4202102,116.4611, 469.5964, 220.2865,145,0,0,0,0,0
0.4240967,469.6464, 471.8792, 354.9836,145,0,0,0,0,0
0.4287311,116.4512, 469.5515, 220.2211,145,0,0,0,0,0
0.4330194,468.8262, 471.6289, 355.6174,145,0,0,0,0,0
0.4365704,116.4512, 469.5515, 220.2211,145,0,0,0,0,0
0.4416897,468.8262, 471.6289, 355.6174,145,0,0,0,0,0
0.4453746,116.4593, 469.4814, 220.1996,145,0,0,0,0,0
0.4507665,467.945, 471.288, 356.3044,145,0,0,0,0,0
0.4618471,116.4593, 469.4814, 220.1996,155,0,0,0,0,0
0.4668754,467.945, 471.288, 356.3044,155,0,0,0,0,0
0.4697612,116.4654, 469.4265, 220.181,155,0,0,0,0,0
0.4747603,466.8513, 470.8729, 357.0243,155,0,0,0,0,0
0.4778138,116.4654, 469.4265, 220.181,155,0,0,0,0,0
0.4813471,466.8513, 470.8729, 357.0243,155,0,0,0,0,0
0.485704,116.4654, 469.4265, 220.181,155,0,0,0,0,0
0.4892657,466.8513, 470.8729, 357.0243,155,0,0,0,0,0
0.4932435,116.4085, 469.3636, 220.1652,155,0,0,0,0,0
0.4980588,465.8839, 470.3888, 357.7803,155,0,0,0,0,0
0.5024453,116.4033, 469.3266, 220.1981,155,0,0,0,0,0
0.5072668,464.7316, 469.7728, 358.7223,155,0,0,0,0,0
0.5108761,116.4033, 469.3266, 220.1981,155,0,0,0,0,0
0.5142559,464.7316, 469.7728, 358.7223,156,0,0,0,0,0
0.5194353,116.4033, 469.3266, 220.1981,156,0,0,0,0,0
0.5226998,464.7316, 469.7728, 358.7223,156,0,0,0,0,0
0.5269306,116.407, 469.2473, 220.1564,156,0,0,0,0,0
0.5313188,463.5218, 469.0262, 359.6817,156,0,0,0,0,0
0.5351814,116.4017, 469.1672, 220.1365,156,0,0,0,0,0
0.5393784,462.2173, 468.0934, 360.7038,156,0,0,0,0,0
0.5433404,116.4017, 469.1672, 220.1365,156,0,0,0,0,0
0.5466122,462.2173, 468.0934, 360.7038,156,0,0,0,0,0
0.5512251,116.4017, 469.1672, 220.1365,156,0,0,0,0,0
0.5544983,462.2173, 468.0934, 360.7038,156,0,0,0,0,0
0.5576144,116.3767, 469.055, 220.1111,156,0,0,0,0,0
0.563453,461.0175, 467.2622, 362.0989,345,0,0,0,0,0
0.5666816,116.3767, 469.055, 220.1111,345,0,0,0,0,0
0.57076,461.0175, 467.2622, 362.0989,345,0,0,0,0,0
0.5752522,116.3331, 468.9806, 220.0379,345,0,0,0,0,0
0.579343,459.7286, 466.3706, 363.5175,345,0,0,0,0,0
0.5836167,116.3331, 468.9806, 220.0379,345,0,0,0,0,0
0.5874368,459.7286, 466.3706, 363.5175,345,0,0,0,0,0
0.5908929,116.2994, 468.954, 219.9845,345,0,0,0,0,0
0.5962539,458.0753, 465.3559, 365.1485,345,0,0,0,0,0
0.5996522,116.2994, 468.954, 219.9845,345,0,0,0,0,0
0.6038719,458.0753, 465.3559, 365.1485,345,0,0,0,0,0
0.6082833,116.2855, 468.9068, 220.0488,345,0,0,0,0,0
0.6122131,456.3293, 464.3161, 367.1708,345,0,0,0,0,0
0.6168175,116.2855, 468.9068, 220.0488,415,0,0,0,0,0
0.6205725,456.3293, 464.3161, 367.1708,415,0,0,0,0,0
0.6241049,116.2381, 468.881, 220.0396,415,0,0,0,0,0
0.6287349,454.4293, 463.1185, 369.1732,415,0,0,0,0,0
0.6324078,116.2381, 468.881, 220.0396,415,0,0,0,0,0
0.6357114,454.4293, 463.1185, 369.1732,415,0,0,0,0,0
0.6412412,116.2735, 468.916, 220.0276,415,0,0,0,0,0
0.6452061,452.3987, 461.8181, 371.3055,415,0,0,0,0,0
0.6504651,116.2735, 468.916, 220.0276,415,0,0,0,0,0
0.6547922,452.3987, 461.8181, 371.3055,415,0,0,0,0,0
0.6586719,116.2805, 468.9498, 220.0451,415,0,0,0,0,0
0.6634189,449.8479, 460.0825, 373.1534,415,0,0,0,0,0
0.6668463,116.2805, 468.9498, 220.0451,454,0,0,0,0,0
0.6699559,449.8479, 460.0825, 373.1534,454,0,0,0,0,0
0.6748978,116.2805, 468.9498, 220.0451,454,0,0,0,0,0
0.677777,449.8479, 460.0825, 373.1534,454,0,0,0,0,0
0.6816893,116.2802, 469.0084, 220.0727,454,0,0,0,0,0
0.6860033,447.0759, 458.2979, 375.5137,454,0,0,0,0,0
0.6896822,116.2802, 469.0084, 220.0727,454,0,0,0,0,0
0.6939785,447.0759, 458.2979, 375.5137,454,0,0,0,0,0
0.6977589,116.279, 469.0328, 220.0953,454,0,0,0,0,0
0.7012358,443.8217, 456.2048, 377.5713,454,0,0,0,0,0
0.7054114,116.279, 469.0328, 220.0953,454,0,0,0,0,0
0.7094951,443.8217, 456.2048, 377.5713,454,0,0,0,0,0
0.7124484,116.3248, 469.0838, 220.1241,454,0,0,0,0,0
0.7173804,440.128, 453.9099, 379.9553,480,0,0,0,0,0
0.7204888,116.3248, 469.0838, 220.1241,480,0,0,0,0,0
0.7244568,440.128, 453.9099, 379.9553,480,0,0,0,0,0
0.7288091,116.3487, 469.1286, 220.1682,480,0,0,0,0,0
0.7396374,436.2413, 451.5957, 382.1597,480,0,0,0,0,0
0.7451608,116.3487, 469.1286, 220.1682,480,0,0,0,0,0
0.7500736,436.2413, 451.5957, 382.1597,480,0,0,0,0,0
0.7536821,116.3918, 469.2348, 220.1965,480,0,0,0,0,0
0.7575951,432.0299, 449.2816, 384.5369,480,0,0,0,0,0
0.7624035,116.3918, 469.2348, 220.1965,480,0,0,0,0,0
0.7655056,432.0299, 449.2816, 384.5369,439,0,0,0,0,0
0.7700577,116.3965, 469.3019, 220.2166,439,0,0,0,0,0
0.7744035,427.2737, 446.6703, 386.957,439,0,0,0,0,0
0.7795452,116.3965, 469.3019, 220.2166,439,0,0,0,0,0
0.7844321,427.2737, 446.6703, 386.957,439,0,0,0,0,0
0.7878283,116.4078, 469.3431, 220.2407,439,0,0,0,0,0
0.7909672,422.3276, 443.8665, 389.0315,439,0,0,0,0,0
0.7961982,116.4078, 469.3431, 220.2407,439,0,0,0,0,0
0.7997736,422.3276, 443.8665, 389.0315,439,0,0,0,0,0
0.8036315,116.4503, 469.3899, 220.2809,439,0,0,0,0,0
0.8081402,416.9745, 441.0529, 391.2135,439,0,0,0,0,0
0.8125494,116.4503, 469.3899, 220.2809,439,0,0,0,0,0
0.8169652,416.9745, 441.0529, 391.2135,404,0,0,0,0,0
0.8213078,116.4867, 469.4461, 220.3192,404,0,0,0,0,0
0.8243438,411.1378, 438.037, 393.1424,404,0,0,0,0,0
0.8294284,116.4867, 469.4461, 220.3192,404,0,0,0,0,0
0.8330921,411.1378, 438.037, 393.1424,404,0,0,0,0,0
0.8373605,116.4478, 469.5251, 220.2939,404,0,0,0,0,0
0.8415542,404.7382, 434.9654, 395.2556,404,0,0,0,0,0
0.845125,116.4478, 469.5251, 220.2939,404,0,0,0,0,0
0.8500028,404.7382, 434.9654, 395.2556,404,0,0,0,0,0
0.8539957,116.4407, 469.601, 220.2682,404,0,0,0,0,0
0.8579956,397.9356, 431.4632, 397.4208,404,0,0,0,0,0
0.863003,116.4407, 469.601, 220.2682,404,0,0,0,0,0
0.8668998,397.9356, 431.4632, 397.4208,404,0,0,0,0,0
0.8707786,116.3959, 469.5723, 220.2615,340,0,0,0,0,0
0.8758904,391.1519, 428.0437, 399.1059,340,0,0,0,0,0
0.8796783,116.3959, 469.5723, 220.2615,340,0,0,0,0,0
0.8844773,391.1519, 428.0437, 399.1059,340,0,0,0,0,0
0.8892307,116.3952, 469.5431, 220.2015,340,0,0,0,0,0
0.8927425,383.4942, 424.3681, 400.9765,340,0,0,0,0,0
0.897752,116.3856, 469.5229, 220.1324,340,0,0,0,0,0
0.9010523,375.7701, 421.0788, 402.9031,340,0,0,0,0,0
0.9054739,116.4085, 469.4565, 220.1157,340,0,0,0,0,0
0.9094735,368.3463, 417.8371, 404.5106,340,0,0,0,0,0
0.9125062,116.4085, 469.4565, 220.1157,340,0,0,0,0,0
0.9178427,368.3463, 417.8371, 404.5106,351,0,0,0,0,0
0.9218392,116.394, 469.3985, 220.1567,351,0,0,0,0,0
0.925669,360.0947, 414.5862, 406.6634,351,0,0,0,0,0
0.9301879,116.394, 469.3985, 220.1567,351,0,0,0,0,0
0.9345369,360.0947, 414.5862, 406.6634,351,0,0,0,0,0
0.9394854,116.3906, 469.3917, 220.1382,351,0,0,0,0,0
0.9435267,352.1866, 411.6744, 409.0824,351,0,0,0,0,0
0.9470124,116.3906, 469.3917, 220.1382,351,0,0,0,0,0
0.952736,352.1866, 411.6744, 409.0824,351,0,0,0,0,0
0.9562381,116.3906, 469.3917, 220.1382,351,0,0,0,0,0
0.9612666,352.1866, 411.6744, 409.0824,351,0,0,0,0,0
0.9647369,116.3965, 469.3843, 220.1527,351,0,0,0,0,0
0.9689274,344.5157, 409.0346, 411.1238,353,0,0,0,0,0
0.9738965,116.3965, 469.3843, 220.1527,353,0,0,0,0,0
0.9865862,344.5157, 409.0346, 411.1238,353,0,0,0,0,0
0.9918471,116.337, 469.3653, 220.1061,353,0,0,0,0,0
0.996438,336.6001, 406.6674, 413.4169,353,0,0,0,0,0
0.9996953,116.337, 469.3653, 220.1061,353,0,0,0,0,0
1.003437,336.6001, 406.6674, 413.4169,353,0,0,0,0,0
1.007584,116.3632, 469.2878, 220.1089,353,0,0,0,0,0
1.011676,328.608, 404.4448, 415.6628,353,0,0,0,0,0
1.016264,116.3632, 469.2878, 220.1089,353,0,0,0,0,0
1.020993,328.608, 404.4448, 415.6628,346,0,0,0,0,0
1.024122,116.3699, 469.2505, 220.0894,346,0,0,0,0,0
1.029197,320.7445, 402.2726, 417.6314,346,0,0,0,0,0
1.03217,116.3699, 469.2505, 220.0894,346,0,0,0,0,0
1.035746,320.7445, 402.2726, 417.6314,346,0,0,0,0,0
1.040417,116.3614, 469.1909, 220.0906,346,0,0,0,0,0
