Day,2021_8_1__2_25_9
Age,21
Sex,Man
RightHand
Score,15.90318
Time,PalmPosition,,forcePalm,forceThumb...
time(s),x,y,z
0.0066486,140.8993, 174.6798, 134.7732,0,0,0,0,0,0
0.0129786,140.8993, 174.6798, 134.7732,0,0,0,0,0,0
0.0180629,140.8993, 174.6798, 134.7732,0,0,0,0,0,0
0.0223508,159.8335, 178.1114, 140.736,0,0,0,0,0,0
0.0271048,159.8335, 178.1114, 140.736,0,0,0,0,0,0
0.0319384,159.8335, 178.1114, 140.736,0,0,0,0,0,0
0.0366324,159.8335, 178.1114, 140.736,0,0,0,0,0,0
0.0406415,177.0291, 179.6684, 141.8679,0,0,0,0,0,0
0.0445655,177.0291, 179.6684, 141.8679,0,0,0,0,0,0
0.0494769,177.0291, 179.6684, 141.8679,0,0,0,0,0,0
0.0535783,177.0291, 179.6684, 141.8679,0,0,0,0,0,0
0.0596437,193.1393, 180.4104, 138.2166,0,0,0,0,0,0
0.0632051,193.1393, 180.4104, 138.2166,0,0,0,0,0,0
0.0676845,193.1393, 180.4104, 138.2166,0,0,0,0,0,0
0.0721669,193.1393, 180.4104, 138.2166,0,0,0,0,0,0
0.0762149,209.2023, 182.613, 129.5074,0,0,0,0,0,0
0.0805805,209.2023, 182.613, 129.5074,0,0,0,0,0,0
0.0850178,209.2023, 182.613, 129.5074,0,0,0,0,0,0
0.0887388,209.2023, 182.613, 129.5074,0,0,0,0,0,0
0.0933136,225.3725, 184.8816, 119.0644,0,0,0,0,0,0
0.0979211,225.3725, 184.8816, 119.0644,0,0,0,0,0,0
0.1025134,225.3725, 184.8816, 119.0644,0,0,0,0,0,0
0.1062579,225.3725, 184.8816, 119.0644,0,0,0,0,0,0
0.1100963,239.6662, 189.6906, 107.8229,0,0,0,0,0,0
0.1148787,239.6662, 189.6906, 107.8229,0,0,0,0,0,0
0.1194351,239.6662, 189.6906, 107.8229,0,0,0,0,0,0
0.1237126,239.6662, 189.6906, 107.8229,0,0,0,0,0,0
0.1284733,252.2944, 198.3257, 97.54941,0,0,0,0,0,0
0.1326941,252.2944, 198.3257, 97.54941,0,0,0,0,0,0
0.1371295,252.2944, 198.3257, 97.54941,0,0,0,0,0,0
0.1413744,252.2944, 198.3257, 97.54941,0,0,0,0,0,0
0.145451,264.3775, 210.7928, 89.81518,0,0,0,0,0,0
0.1500507,264.3775, 210.7928, 89.81518,0,0,0,0,0,0
0.1540404,264.3775, 210.7928, 89.81518,0,0,0,0,0,0
0.1583214,264.3775, 210.7928, 89.81518,0,0,0,0,0,0
0.1619835,273.2641, 224.7512, 85.7683,0,0,0,0,0,0
0.1663487,273.2641, 224.7512, 85.7683,0,0,0,0,0,0
0.1706229,273.2641, 224.7512, 85.7683,0,0,0,0,0,0
0.174308,273.2641, 224.7512, 85.7683,0,0,0,0,0,0
0.1778948,278.4586, 238.8204, 82.42293,0,0,0,0,0,0
0.1825864,278.4586, 238.8204, 82.42293,0,0,0,0,0,0
0.1869575,278.4586, 238.8204, 82.42293,0,0,0,0,0,0
